date,Open,High,Low,Close,Volume_(BTC)
2013-04-02 10:30:00,108.01,108.5,107.878,108.05,94.508
2013-04-02 11:00:00,108.409,108.475,107.919,107.919,292.236
2013-04-02 11:30:00,108.48,108.48,107.1,107.1,488.139
2013-04-02 12:00:00,108.0,108.212,108.0,108.212,196.545
2013-04-02 12:30:00,108.15,108.35,107.751,108.32,500.697
2013-04-02 13:00:00,108.369,108.374,108.1,108.369,356.59
2013-04-02 13:30:00,108.36,108.369,108.007,108.1,82.322
2013-04-02 14:00:00,108.6,108.83,108.399,108.83,209.345
2013-04-02 14:30:00,108.8,110.25,108.51,109.95,1119.844
2013-04-02 15:00:00,110.0,111.0,109.151,110.711,1578.91
2013-04-02 15:30:00,111.0,115.25,111.0,115.0,330.162
2013-04-02 16:00:00,115.0,115.0,113.0,113.89,913.745
2013-04-02 16:30:00,113.89,113.891,112.122,112.122,464.488
2013-04-02 17:00:00,113.79,115.8,113.79,115.0,557.004
2013-04-02 17:30:00,115.2,115.762,114.5,115.762,261.402
2013-04-02 18:00:00,115.309,115.762,113.515,113.515,1101.717
2013-04-02 18:30:00,114.9,114.998,114.169,114.935,398.147
2013-04-02 19:00:00,115.0,116.207,114.942,116.207,198.092
2013-04-02 19:30:00,116.106,118.387,116.106,118.229,586.78
2013-04-02 20:00:00,117.958,117.958,116.3,117.46,1262.099
2013-04-02 20:30:00,117.263,117.815,116.72,117.815,34.273
2013-04-02 21:00:00,118.35,118.35,117.1,118.35,399.661
2013-04-02 21:30:00,118.35,118.388,117.54,117.99,250.211
2013-04-02 22:00:00,116.579,116.579,116.579,116.579,12.25
2013-04-02 22:30:00,118.032,121.933,118.032,121.551,298.576
2013-04-02 23:00:00,122.0,125.07,121.14,124.95,602.697
2013-04-02 23:30:00,125.07,127.0,122.55,123.016,1349.849
2013-04-03 00:00:00,123.001,123.401,117.994,120.3,1374.378
2013-04-03 00:30:00,122.499,123.3,121.004,121.01,651.572
2013-04-03 01:00:00,121.0,122.766,119.0,121.146,721.71
2013-04-03 01:30:00,121.14,126.8,121.14,124.637,549.447
2013-04-03 02:00:00,124.01,131.0,124.01,128.272,1128.743
2013-04-03 02:30:00,130.002,140.032,129.0,136.548,618.875
2013-04-03 03:00:00,134.25,137.2,130.0,135.99,553.715
2013-04-03 03:30:00,137.009,145.0,135.195,145.0,503.077
2013-04-03 04:00:00,143.663,146.76,143.663,146.76,147.958
2013-04-03 04:30:00,146.88,146.88,142.0,142.0,185.49
2013-04-03 05:00:00,125.0,145.5,125.0,138.55,884.333
2013-04-03 05:30:00,135.15,137.127,124.938,128.372,1895.401
2013-04-03 06:00:00,129.99,132.022,128.748,131.597,926.356
2013-04-03 06:30:00,132.845,140.392,132.845,139.864,766.947
2013-04-03 07:00:00,137.393,141.038,136.941,139.496,1162.798
2013-04-03 07:30:00,137.578,139.286,137.567,139.1,125.055
2013-04-03 08:00:00,139.3,140.007,138.976,139.927,126.022
2013-04-03 08:30:00,141.011,142.044,141.004,142.044,80.85
2013-04-03 09:00:00,141.053,141.995,141.053,141.995,10.712
2013-04-03 09:30:00,138.05,138.05,138.0,138.0,7.84
2013-04-03 10:00:00,135.0,135.0,135.0,135.0,0.49
2013-04-03 10:30:00,135.0,135.0,135.0,135.0,8.82
2013-04-03 11:00:00,137.1,137.5,137.1,137.5,38.529
2013-04-03 11:30:00,137.5,138.0,130.0,130.0,26.069
2013-04-03 12:00:00,130.0,137.0,130.0,136.05,673.04
